,REPORTING_YEAR,STATE_ABBR,TOTAL_ON_SITE_RELEASE,TOTAL_OFF_SITE_RELEASE,TOTAL_ON_OFF_SITE_RELEASE,AIR_TOTAL_RELEASE,WATER_TOTAL_RELEASE,LAND_TOTAL_RELEASE,OTH_LANDF_TOT_REL,SURF_IMP_TOT_REL,OTH_DISP_TOT_REL,OTHER_LAND_RELEASE,TOT_ALL_OTH_CATEGS,State,State_Abbr,Latitude,Longitude,tooltip_fld
1011,2017,PA,34079021.61667929,20577516.389763605,54656538.006442875,14664063.644290209,6163637.673285803,13251320.299103301,12526991.8900258,4569.18,278326.0781652,278326.0781652,23303776.19955714,Pennsylvania,PA,40.590752,-77.209755,"Total On/Off Site: 54656538
͏
Total On: 34079022
͏
Total Off: 20577516
͏
Total Land: 13251320
͏
Total Water: 6163638
͏
Total Air: 14664064"
1012,2018,PA,33206508.855192,23421019.436213512,56627528.29140536,13512582.863938268,7547752.6820289,12146173.309224702,11331935.950024702,7458.1959,443520.16730000003,443520.16730000003,26016177.896419596,Pennsylvania,PA,40.590752,-77.209755,"Total On/Off Site: 56627528
͏
Total On: 33206509
͏
Total Off: 23421019
͏
Total Land: 12146173
͏
Total Water: 7547753
͏
Total Air: 13512583"
1013,2019,PA,31642723.241788834,19050105.704117183,50692828.94590591,13634832.590635095,5549394.393145,12458496.258008702,11905645.269228902,5495.0173,225638.97299999997,225638.97299999997,21348789.107962016,Pennsylvania,PA,40.590752,-77.209755,"Total On/Off Site: 50692829
͏
Total On: 31642723
͏
Total Off: 19050106
͏
Total Land: 12458496
͏
Total Water: 5549394
͏
Total Air: 13634833"
1014,1994,RI,3281011.0,3871177.0,7152188.0,3176133.0,104808.0,70.0,0.0,70.0,0.0,0.0,4017148.0,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 7152188
͏
Total On: 3281011
͏
Total Off: 3871177
͏
Total Land: 70
͏
Total Water: 104808
͏
Total Air: 3176133"
1015,1995,RI,2864272.0,545067.0,3409339.0,2815741.0,48491.0,40.0,0.0,40.0,0.0,0.0,1073364.0,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 3409339
͏
Total On: 2864272
͏
Total Off: 545067
͏
Total Land: 40
͏
Total Water: 48491
͏
Total Air: 2815741"
1016,1996,RI,2052537.0,350156.0,2402693.0,2033251.0,8748.0,10538.0,0.0,0.0,10538.0,10538.0,912612.0,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 2402693
͏
Total On: 2052537
͏
Total Off: 350156
͏
Total Land: 10538
͏
Total Water: 8748
͏
Total Air: 2033251"
1017,1997,RI,1848924.0,405611.0,2254535.0,1844607.0,2223.0,2094.0,0.0,0.0,2094.0,2094.0,1078549.0,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 2254535
͏
Total On: 1848924
͏
Total Off: 405611
͏
Total Land: 2094
͏
Total Water: 2223
͏
Total Air: 1844607"
1018,1998,RI,1992844.0,364434.0,2357278.0,1990459.0,1880.0,505.0,0.0,0.0,505.0,505.0,819430.0,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 2357278
͏
Total On: 1992844
͏
Total Off: 364434
͏
Total Land: 505
͏
Total Water: 1880
͏
Total Air: 1990459"
1019,1999,RI,1118116.0,341359.0,1459475.0,1116735.0,1376.0,5.0,0.0,0.0,5.0,5.0,826118.0,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 1459475
͏
Total On: 1118116
͏
Total Off: 341359
͏
Total Land: 5
͏
Total Water: 1376
͏
Total Air: 1116735"
1020,2000,RI,1004787.5205410002,284796.18480529997,1289583.7053463,1003413.3032180002,1348.347323,25.87,0.0,0.0,7.87,7.87,752710.1848053,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 1289584
͏
Total On: 1004788
͏
Total Off: 284796
͏
Total Land: 26
͏
Total Water: 1348
͏
Total Air: 1003413"
1021,2001,RI,886561.7869696,264773.9500022,1151335.7369718,876032.9828839,10170.8040857,358.0,0.0,0.0,108.0,108.0,701959.9000021998,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 1151336
͏
Total On: 886562
͏
Total Off: 264774
͏
Total Land: 358
͏
Total Water: 10171
͏
Total Air: 876033"
1022,2002,RI,802447.7602694998,258459.26818580006,1060907.0284554001,789678.2015045001,12494.558765000002,275.0,25.0,0.0,0.0,0.0,620519.6781858,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 1060907
͏
Total On: 802448
͏
Total Off: 258459
͏
Total Land: 275
͏
Total Water: 12495
͏
Total Air: 789678"
1023,2003,RI,632254.1932012999,271617.2822136,903871.4754148999,624958.8589723,7045.334229,250.0,0.0,0.0,0.0,0.0,569171.8122136001,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 903871
͏
Total On: 632254
͏
Total Off: 271617
͏
Total Land: 250
͏
Total Water: 7045
͏
Total Air: 624959"
1024,2004,RI,502238.6086338001,162311.22082,664549.8294537999,485931.4346238002,3469.1740099999997,12838.0,0.0,0.0,12588.0,12588.0,460359.0708200001,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 664550
͏
Total On: 502239
͏
Total Off: 162311
͏
Total Land: 12838
͏
Total Water: 3469
͏
Total Air: 485931"
1025,2005,RI,425698.8936176,193275.49591800003,618974.3895356001,401457.40380459995,6029.489813000002,18212.0,200.0,0.0,18012.0,18012.0,872165.3879179999,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 618974
͏
Total On: 425699
͏
Total Off: 193275
͏
Total Land: 18212
͏
Total Water: 6029
͏
Total Air: 401457"
1026,2006,RI,327518.4003658999,189651.68514400002,517170.08550989995,310077.2274251,14089.172940800001,3352.0,250.0,0.0,3102.0,3102.0,929975.5183300001,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 517170
͏
Total On: 327518
͏
Total Off: 189652
͏
Total Land: 3352
͏
Total Water: 14089
͏
Total Air: 310077"
1027,2007,RI,249394.15646279993,279250.385767,528644.5422298,242341.03108279992,5130.12538,1923.0,0.0,0.0,1923.0,1923.0,1154193.1057509999,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 528645
͏
Total On: 249394
͏
Total Off: 279250
͏
Total Land: 1923
͏
Total Water: 5130
͏
Total Air: 242341"
1028,2008,RI,239663.33598699994,250905.11747650005,490568.4534635001,220794.00535799997,8203.330628999998,10666.0,0.0,0.0,10666.0,10666.0,939528.4289044999,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 490568
͏
Total On: 239663
͏
Total Off: 250905
͏
Total Land: 10666
͏
Total Water: 8203
͏
Total Air: 220794"
1029,2009,RI,193602.17536179998,308300.668334,501902.8436958,192120.5076718,693.26769,788.4,0.0,0.0,788.4,788.4,787110.838334,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 501903
͏
Total On: 193602
͏
Total Off: 308301
͏
Total Land: 788
͏
Total Water: 693
͏
Total Air: 192121"
1030,2010,RI,201649.26455139995,174282.08013000002,375931.34468139993,199520.33140139998,778.73315,1350.2,0.0,0.0,1350.2,1350.2,1319796.40344,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 375931
͏
Total On: 201649
͏
Total Off: 174282
͏
Total Land: 1350
͏
Total Water: 779
͏
Total Air: 199520"
1031,2011,RI,137130.32976130006,143265.717913,280396.0476743,134460.83863130002,742.49113,1927.0,0.0,0.0,1927.0,1927.0,1317627.0464000003,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 280396
͏
Total On: 137130
͏
Total Off: 143266
͏
Total Land: 1927
͏
Total Water: 742
͏
Total Air: 134461"
1032,2012,RI,109218.70968500001,178296.00967,287514.71935500007,107359.863575,600.04611,1258.8,0.0,0.0,1258.8,1258.8,807436.62492,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 287515
͏
Total On: 109219
͏
Total Off: 178296
͏
Total Land: 1259
͏
Total Water: 600
͏
Total Air: 107360"
1033,2013,RI,142835.51254099997,160993.19520000005,303828.707741,136926.52254099998,577.0699999999999,5331.92,0.0,0.0,2509.1,2509.1,817064.54089,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 303829
͏
Total On: 142836
͏
Total Off: 160993
͏
Total Land: 5332
͏
Total Water: 577
͏
Total Air: 136927"
1034,2014,RI,168391.00866999998,298885.67948999995,467276.68815999985,166410.90166999996,768.9069999999999,1211.2,0.0,0.0,1211.2,1211.2,631037.8434899998,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 467277
͏
Total On: 168391
͏
Total Off: 298886
͏
Total Land: 1211
͏
Total Water: 769
͏
Total Air: 166411"
1035,2015,RI,309737.0367000001,229908.02162,539645.0583199998,308981.1667000001,750.87,5.0,0.0,0.0,5.0,5.0,474984.56742000004,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 539645
͏
Total On: 309737
͏
Total Off: 229908
͏
Total Land: 5
͏
Total Water: 751
͏
Total Air: 308981"
1036,2016,RI,169761.00448249996,266840.00292,436601.0074025,169030.01848249996,718.9859999999999,12.0,0.0,0.0,12.0,12.0,694237.03492,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 436601
͏
Total On: 169761
͏
Total Off: 266840
͏
Total Land: 12
͏
Total Water: 719
͏
Total Air: 169030"
1037,2017,RI,191519.3592025,248426.90823750003,439946.26744,191140.53120250002,371.828,7.0,0.0,0.0,7.0,7.0,465573.2248775,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 439946
͏
Total On: 191519
͏
Total Off: 248427
͏
Total Land: 7
͏
Total Water: 372
͏
Total Air: 191141"
1038,2018,RI,144233.82898249995,283775.28660999995,428009.11559249985,143223.55858249997,999.2704,11.0,0.0,0.0,11.0,11.0,355624.02658999996,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 428009
͏
Total On: 144234
͏
Total Off: 283775
͏
Total Land: 11
͏
Total Water: 999
͏
Total Air: 143224"
1039,2019,RI,162117.65985250002,171457.38902000003,333575.04887249984,161525.4127225,592.2471300000001,0.0,0.0,0.0,0.0,0.0,237133.99701999998,Rhode Island,RI,41.680893,-71.51178,"Total On/Off Site: 333575
͏
Total On: 162118
͏
Total Off: 171457
͏
Total Land: 0
͏
Total Water: 592
͏
Total Air: 161525"
1040,1994,SC,52534285.0,5668885.0,58203170.0,50939292.0,828524.0,766469.0,0.0,106031.0,45590.0,618012.0,9139068.0,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 58203170
͏
Total On: 52534285
͏
Total Off: 5668885
͏
Total Land: 766469
͏
Total Water: 828524
͏
Total Air: 50939292"
1041,1995,SC,57771526.0,5144718.0,62916244.0,53185913.0,3796324.0,789289.0,0.0,86104.0,7549.0,651151.0,9801550.0,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 62916244
͏
Total On: 57771526
͏
Total Off: 5144718
͏
Total Land: 789289
͏
Total Water: 3796324
͏
Total Air: 53185913"
1042,1996,SC,53205483.0,8773002.0,61978485.0,47934581.0,4337798.0,933104.0,660837.0,120286.0,75023.0,75023.0,13981416.0,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 61978485
͏
Total On: 53205483
͏
Total Off: 8773002
͏
Total Land: 933104
͏
Total Water: 4337798
͏
Total Air: 47934581"
1043,1997,SC,50114717.0,13689546.0,63804263.0,43367275.0,4504119.0,2243323.0,1748628.0,361640.0,96233.0,96233.0,19832416.0,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 63804263
͏
Total On: 50114717
͏
Total Off: 13689546
͏
Total Land: 2243323
͏
Total Water: 4504119
͏
Total Air: 43367275"
1044,1998,SC,100322209.0,11604736.0,111926945.0,62061315.0,4629944.0,33630950.0,2506457.0,9722942.0,16217176.0,16217176.0,17826631.0,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 111926945
͏
Total On: 100322209
͏
Total Off: 11604736
͏
Total Land: 33630950
͏
Total Water: 4629944
͏
Total Air: 62061315"
1045,1999,SC,74686635.4,16883409.0,91570044.39999999,58704556.4,3553025.0,12429054.0,1860863.0,2816925.0,2232872.0,2232872.0,24013679.0,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 91570044
͏
Total On: 74686635
͏
Total Off: 16883409
͏
Total Land: 12429054
͏
Total Water: 3553025
͏
Total Air: 58704556"
1046,2000,SC,68859492.620197,18068062.7965805,86927555.41677733,60850174.50816539,3128025.7045182,4881292.4075135,2055566.0507143,2491817.5526674,242748.5041319,242748.5041319,24089309.2489903,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 86927555
͏
Total On: 68859493
͏
Total Off: 18068063
͏
Total Land: 4881292
͏
Total Water: 3128026
͏
Total Air: 60850175"
1047,2001,SC,64019258.2653674,21394977.425638296,85414235.69100581,55671138.12789251,2825104.3846557005,5523015.752819199,2555425.0810388,2559194.9246592,364297.0001213,364297.0001213,26575564.9284863,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 85414236
͏
Total On: 64019258
͏
Total Off: 21394977
͏
Total Land: 5523016
͏
Total Water: 2825104
͏
Total Air: 55671138"
1048,2002,SC,63189622.88447231,21343565.713530105,84533188.59800243,53817784.22525062,3008558.1937145,6363280.4655072,2358857.3850380993,2765982.8303690003,453595.0501,453595.0501,25943795.443082206,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 84533189
͏
Total On: 63189623
͏
Total Off: 21343566
͏
Total Land: 6363280
͏
Total Water: 3008558
͏
Total Air: 53817784"
1049,2003,SC,62543827.22545,28933554.69618759,91477381.92163758,52895768.995213404,3894843.4097362007,5753214.820500501,2387604.8299771002,2944350.590523401,321427.1,321427.1,34352265.19366588,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 91477382
͏
Total On: 62543827
͏
Total Off: 28933555
͏
Total Land: 5753215
͏
Total Water: 3894843
͏
Total Air: 52895769"
1050,2004,SC,69516180.21540609,12394826.264118195,81911006.47952439,55456231.366321996,8204443.446922601,5855505.4021615,3017794.0202279,2235767.3019336,291989.74,291989.74,18336318.379453603,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 81911006
͏
Total On: 69516180
͏
Total Off: 12394826
͏
Total Land: 5855505
͏
Total Water: 8204443
͏
Total Air: 55456231"
1051,2005,SC,65419326.57792033,14597392.455987701,80016719.03390792,54803965.75590548,4445159.0569613995,6170201.765053498,3315056.8031421998,1963856.3218608003,297987.6400505,297987.6400505,20835210.927619383,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 80016719
͏
Total On: 65419327
͏
Total Off: 14597392
͏
Total Land: 6170202
͏
Total Water: 4445159
͏
Total Air: 54803966"
1052,2006,SC,63422373.179078415,15570249.570482893,78992622.7495612,51890554.25320873,3958836.1378032016,7572982.788066504,4183513.631172801,2404977.4968012,473097.3100485,473097.3100485,21424760.231616307,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 78992623
͏
Total On: 63422373
͏
Total Off: 15570250
͏
Total Land: 7572983
͏
Total Water: 3958836
͏
Total Air: 51890554"
1053,2007,SC,58352521.20026728,9624149.637782596,67976670.83804983,47276509.89002703,4307772.397616199,6768238.9126242,3626847.0222122,2441988.4904119996,367459.10000000003,367459.10000000003,14929326.440612897,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 67976671
͏
Total On: 58352521
͏
Total Off: 9624150
͏
Total Land: 6768239
͏
Total Water: 4307772
͏
Total Air: 47276510"
1054,2008,SC,56691006.1893491,9269036.775470002,65960042.964819,42416200.30576047,4022176.6396790007,10252629.2439095,5992768.326432501,3562784.7874304005,501876.4000465,501876.4000465,13173830.109303098,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 65960043
͏
Total On: 56691006
͏
Total Off: 9269037
͏
Total Land: 10252629
͏
Total Water: 4022177
͏
Total Air: 42416200"
1055,2009,SC,44508465.944577426,5753554.269031298,50262020.213608705,32916717.423509113,3712796.0125052007,7878952.5085632,4084684.6799014998,3081671.2705974006,492706.83799999993,492706.83799999993,8670816.4702951,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 50262020
͏
Total On: 44508466
͏
Total Off: 5753554
͏
Total Land: 7878953
͏
Total Water: 3712796
͏
Total Air: 32916717"
1056,2010,SC,45289214.85684188,15204083.316393992,60493298.173235856,32759288.0885891,4356929.5372596,8172997.2309931,3236283.812490401,4367819.484458701,434563.514,434563.514,18468278.54630528,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 60493298
͏
Total On: 45289215
͏
Total Off: 15204083
͏
Total Land: 8172997
͏
Total Water: 4356930
͏
Total Air: 32759288"
1057,2011,SC,42179491.04583652,9699117.325178597,51878608.37101508,31256677.230353814,3318227.938043301,7604585.8774396,3223890.9627958,3181677.9165809997,508614.056,508614.056,13778722.685856095,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 51878608
͏
Total On: 42179491
͏
Total Off: 9699117
͏
Total Land: 7604586
͏
Total Water: 3318228
͏
Total Air: 31256677"
1058,2012,SC,36295358.339962,13230768.307652399,49526126.647614576,28341164.201919477,3347290.0897496995,4606904.0482927,2264507.9137870003,1752229.8842838,392528.7702219001,392528.7702219001,16601974.464905905,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 49526127
͏
Total On: 36295358
͏
Total Off: 13230768
͏
Total Land: 4606904
͏
Total Water: 3347290
͏
Total Air: 28341164"
1059,2013,SC,36442453.430099495,13388871.6798456,49831325.10994496,27353185.3215102,3325635.763471699,5763632.345117401,4482919.1484482,846660.2066691999,409747.79,409747.79,16736958.2048523,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 49831325
͏
Total On: 36442453
͏
Total Off: 13388872
͏
Total Land: 5763632
͏
Total Water: 3325636
͏
Total Air: 27353185"
1060,2014,SC,34458805.70448131,12398302.752281088,46857108.45676245,26808746.26246809,3311377.7203192986,4338681.7216936005,2241590.9572698,1674998.9444238,358172.83,358172.83,15541218.654109096,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 46857108
͏
Total On: 34458806
͏
Total Off: 12398303
͏
Total Land: 4338682
͏
Total Water: 3311378
͏
Total Air: 26808746"
1061,2015,SC,31030349.27196471,8517236.594321301,39547585.8662861,23327027.584211305,4026828.7435048986,3676492.944248699,2149741.7922905013,961217.0619582001,420272.52,420272.52,11428627.341183996,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 39547586
͏
Total On: 31030349
͏
Total Off: 8517237
͏
Total Land: 3676493
͏
Total Water: 4026829
͏
Total Air: 23327028"
1062,2016,SC,27568918.8976368,6747854.545493005,34316773.443129905,20212783.462150596,4434193.458279401,2921941.977206799,1987477.6418166,522662.34839020006,313094.387,313094.387,9240516.968657494,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 34316773
͏
Total On: 27568919
͏
Total Off: 6747855
͏
Total Land: 2921942
͏
Total Water: 4434193
͏
Total Air: 20212783"
1063,2017,SC,27277574.315580107,8056216.567997599,35333790.8835779,20166324.89590662,4203201.594055698,2908047.8256178005,2002286.0518971,456537.9916826,316851.38203800004,316851.38203800004,10430833.949543497,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 35333791
͏
Total On: 27277574
͏
Total Off: 8056217
͏
Total Land: 2908048
͏
Total Water: 4203202
͏
Total Air: 20166325"
1064,2018,SC,26877598.827999897,11205780.957680095,38083379.78567994,20629762.443786006,3650403.8011318995,2597432.583081899,1715619.8304211998,492366.31186059996,290184.0808,290184.0808,12240630.409538291,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 38083380
͏
Total On: 26877599
͏
Total Off: 11205781
͏
Total Land: 2597433
͏
Total Water: 3650404
͏
Total Air: 20629762"
1065,2019,SC,25918159.10072812,11314733.1256567,37232892.2263848,20019658.12008271,3574467.3357516,2324033.6448937003,1608927.8504837,266202.63841,304910.75600000005,304910.75600000005,12745104.914939806,South Carolina,SC,33.856892,-80.945007,"Total On/Off Site: 37232892
͏
Total On: 25918159
͏
Total Off: 11314733
͏
Total Land: 2324034
͏
Total Water: 3574467
͏
Total Air: 20019658"
1066,1994,SD,2217650.0,96729.0,2314379.0,2032440.0,5105.0,180105.0,0.0,0.0,23.0,273.0,575085.0,South Dakota,SD,44.299782,-99.438828,"Total On/Off Site: 2314379
͏
Total On: 2217650
͏
Total Off: 96729
͏
Total Land: 180105
͏
Total Water: 5105
͏
Total Air: 2032440"
1067,1995,SD,4097709.0,103409.0,4201118.0,1996024.0,2001487.0,100198.0,0.0,0.0,120.0,493.0,636308.0,South Dakota,SD,44.299782,-99.438828,"Total On/Off Site: 4201118
͏
Total On: 4097709
͏
Total Off: 103409
͏
Total Land: 100198
͏
Total Water: 2001487
͏
Total Air: 1996024"
