,REPORTING_YEAR,STATE_ABBR,TOTAL_ON_SITE_RELEASE,TOTAL_OFF_SITE_RELEASE,TOTAL_ON_OFF_SITE_RELEASE,AIR_TOTAL_RELEASE,WATER_TOTAL_RELEASE,LAND_TOTAL_RELEASE,OTH_LANDF_TOT_REL,SURF_IMP_TOT_REL,OTH_DISP_TOT_REL,OTHER_LAND_RELEASE,TOT_ALL_OTH_CATEGS,State,State_Abbr,Latitude,Longitude
1184,2008,VA,60689269.060335934,7550404.218195,68239673.27853094,36088395.0393463,20443224.038315803,4157649.9826737996,2270117.0223775003,1381525.2007962998,502147.5145,502147.5145,26402106.18060959,Virginia,VA,37.769337,-78.169968
1185,2009,VA,51908665.9781254,5535991.664401103,57444657.642526515,29427106.13689132,18575462.5473108,3906097.293923401,1857645.9324578997,1479194.8564654998,544755.3699999999,544755.3699999999,22724573.2608744,Virginia,VA,37.769337,-78.169968
1186,2010,VA,49216143.03802335,4050751.4221147,53266894.46013813,27527017.32992711,18078769.591271695,3610356.116824699,1855085.9338147002,1237175.65781,513364.5151999999,513364.5151999999,20808772.61881102,Virginia,VA,37.769337,-78.169968
1187,2011,VA,43660341.0423145,3790913.013257199,47451254.0555717,23850797.67312229,16779035.5182344,3030507.850958001,1608446.9131397002,956926.6172182999,460825.26060000004,460825.26060000004,19817849.677303787,Virginia,VA,37.769337,-78.169968
1188,2012,VA,35684640.79269612,7166734.556720996,42851375.349417314,20855569.780857515,11883638.672660397,2945432.3391782995,1771241.2097299,702154.3504484,467969.249,467969.249,24767788.657321114,Virginia,VA,37.769337,-78.169968
1189,2013,VA,38695272.71524198,7618525.205496203,46313797.92073788,22815687.21756949,11878689.533069098,4000895.9646035996,2627750.0645035994,1006193.53,354680.12,354680.12,23799209.7575962,Virginia,VA,37.769337,-78.169968
1190,2014,VA,38521623.66319989,5663577.717879202,44185201.38107928,23096824.396053188,11155818.394212198,4268980.8729345,2836434.8729344998,999320.62,420347.34,420347.34,21683285.611615207,Virginia,VA,37.769337,-78.169968
1191,2015,VA,35108622.112815514,5571280.826777001,40679902.93959261,20120356.5624094,11588762.609529499,3399502.9408766,1904749.1628766002,1106815.84,379861.21799999994,379861.21799999994,20324067.4195579,Virginia,VA,37.769337,-78.169968
1192,2016,VA,36182347.1913784,5456042.395718001,41638389.5870964,19108105.659840513,13531716.245681109,3542525.2858569003,1988409.1528569001,1075157.81,471034.143,471034.143,19859341.77740049,Virginia,VA,37.769337,-78.169968
1193,2017,VA,30799160.129872717,5406212.342718399,36205372.472591326,16514083.632841108,11297998.062253695,2987078.434777801,1668697.3327778,505205.64,762175.4619999999,762175.4619999999,21951939.1576423,Virginia,VA,37.769337,-78.169968
1194,2018,VA,28035728.618539795,6515004.699836802,34550733.31837667,16281818.45142059,9151500.553197894,2602409.613921299,2033957.7819213003,34617.49,489652.24199999997,489652.24199999997,22547145.219421104,Virginia,VA,37.769337,-78.169968
1195,2019,VA,27391106.709476497,7740596.5965231005,35131703.305999815,15078009.718480598,10824607.747584699,1488489.2434112,945214.5324111999,57637.77,443884.441,443884.441,21351350.3815232,Virginia,VA,37.769337,-78.169968
1196,1994,VT,659061.0,35459.0,694520.0,658301.0,250.0,510.0,0.0,0.0,5.0,260.0,39821.0,Vermont,VT,44.045876,-72.710686
1197,1995,VT,642744.0,109648.0,752392.0,547142.0,91764.0,3838.0,0.0,0.0,255.0,3838.0,286884.0,Vermont,VT,44.045876,-72.710686
1198,1996,VT,435124.0,270663.0,705787.0,308509.0,125014.0,1601.0,1596.0,0.0,5.0,5.0,605837.0,Vermont,VT,44.045876,-72.710686
1199,1997,VT,393508.0,378945.0,772453.0,202024.0,191222.0,262.0,257.0,0.0,5.0,5.0,608844.0,Vermont,VT,44.045876,-72.710686
1200,1998,VT,343897.0,195140.0,539037.0,190673.0,152219.0,1005.0,750.0,0.0,255.0,255.0,434898.0,Vermont,VT,44.045876,-72.710686
1201,1999,VT,334193.0,241702.0,575895.0,153416.0,179767.0,1010.0,755.0,0.0,255.0,255.0,455146.0,Vermont,VT,44.045876,-72.710686
1202,2000,VT,299163.2175521,103631.207,402794.4245521,120566.2175521,178342.0,255.0,0.0,0.0,255.0,255.0,501821.207,Vermont,VT,44.045876,-72.710686
1203,2001,VT,212411.49731189993,122965.627,335377.1243119002,136544.1973119,75434.0,433.3,0.0,0.0,255.3,255.3,709569.5900000001,Vermont,VT,44.045876,-72.710686
1204,2002,VT,199903.2968,172508.68,372411.9768,79797.47679999999,119223.72,882.1,1.1,6.0,836.0,836.0,741809.5800000001,Vermont,VT,44.045876,-72.710686
1205,2003,VT,201708.89840000003,150579.42,352288.3184,64841.458399999996,136855.74,11.7,0.0,6.7,5.0,5.0,736817.02,Vermont,VT,44.045876,-72.710686
1206,2004,VT,172482.98859999998,204003.31,376486.2986,51024.088599999995,121453.9,5.0,0.0,0.0,5.0,5.0,668427.5100000001,Vermont,VT,44.045876,-72.710686
1207,2005,VT,199135.3782325,222434.221,421569.5992325,49958.5782315,149171.8,5.000001,1e-06,0.0,5.0,5.0,765510.271,Vermont,VT,44.045876,-72.710686
1208,2006,VT,175753.2655147,226297.0933241,402050.35883870005,58448.265513900005,117046.0,259.0000008,254.0000008,0.0,5.0,5.0,911929.1515641001,Vermont,VT,44.045876,-72.710686
1209,2007,VT,229782.02023000002,128484.37899999999,358266.39923,42787.88023,179592.13999999998,7402.0,254.0,0.0,7071.0,7071.0,887968.7503,Vermont,VT,44.045876,-72.710686
1210,2008,VT,197095.69401770007,142937.1774,340032.87141769996,36333.69401769999,133967.0,26795.0,254.0,0.0,26541.0,26541.0,907639.6924,Vermont,VT,44.045876,-72.710686
1211,2009,VT,158033.30934,104002.80795999998,262036.11729999998,25551.709339999994,118276.0,14205.6,3.0,0.0,14202.6,14202.6,886502.2113,Vermont,VT,44.045876,-72.710686
1212,2010,VT,164620.77091099997,112640.27556109999,277261.04647209996,31016.070911000003,122487.0,11117.699999999999,3.0,0.0,11114.699999999999,11114.699999999999,988297.9852211,Vermont,VT,44.045876,-72.710686
1213,2011,VT,176394.55509,189836.44234,366230.99743000005,34922.65509,132015.0,9456.9,253.0,0.0,9203.9,9203.9,1147372.3761,Vermont,VT,44.045876,-72.710686
1214,2012,VT,145935.997543,164528.23630000002,310464.233843,36469.597543,98218.0,11248.4,2105.0,0.0,9143.4,9143.4,1210321.3107,Vermont,VT,44.045876,-72.710686
1215,2013,VT,172257.74641,98334.91868,270592.66509,33859.94641,130981.0,7416.8,0.0,0.0,7416.8,7416.8,1134101.6090000002,Vermont,VT,44.045876,-72.710686
1216,2014,VT,185007.46800000005,124117.58327999999,309125.05127999996,31499.997999999996,124825.37,28682.1,0.0,0.0,28682.1,28682.1,1064606.58328,Vermont,VT,44.045876,-72.710686
1217,2015,VT,210277.05310000005,150036.8013161,360313.85441609996,28733.942699999996,153581.4104,27961.699999999997,0.0,0.0,27961.699999999997,27961.699999999997,1054836.1013161,Vermont,VT,44.045876,-72.710686
1218,2016,VT,200904.25878,255909.3827,456813.64148000005,35260.20877999999,131386.85,34257.2,0.0,0.0,34257.2,34257.2,838589.7127,Vermont,VT,44.045876,-72.710686
1219,2017,VT,229019.65943,245484.0442,474503.70363,27076.699429999997,143046.44,58896.520000000004,0.0,0.0,58896.520000000004,58896.520000000004,861172.2442000001,Vermont,VT,44.045876,-72.710686
1220,2018,VT,197888.588753,171909.83865,369798.42740299995,32775.305753,128472.193,36641.09,0.0,0.0,36641.09,36641.09,775443.06865,Vermont,VT,44.045876,-72.710686
1221,2019,VT,202413.57952600002,181307.13135999997,383720.7108860001,54987.479526,140398.3,7027.8,0.0,0.0,7027.8,7027.8,728612.17,Vermont,VT,44.045876,-72.710686
1222,1994,WA,25531931.0,958027.0,26489958.0,23991933.0,1436128.0,103870.0,40.0,0.0,266.0,16095.0,1697661.0,Washington,WA,47.400902,-121.490494
1223,1995,WA,27746910.0,1907528.0,29654438.0,24758990.0,2850564.0,137356.0,40.0,250.0,1522.0,30662.0,4957998.0,Washington,WA,47.400902,-121.490494
1224,1996,WA,26267846.0,2900779.0,29168625.0,23546434.0,2581908.0,139504.0,7995.0,250.0,15662.0,15662.0,5506273.0,Washington,WA,47.400902,-121.490494
1225,1997,WA,24402753.748000003,7427309.0,31830062.748000003,21731552.748000003,2331438.0,339763.0,104048.0,1750.0,14607.0,14607.0,10802037.0,Washington,WA,47.400902,-121.490494
1226,1998,WA,30772619.0,8491389.0,39264008.0,23389472.0,3126690.0,4256457.0,79486.0,3781517.0,174942.0,174942.0,12060547.0,Washington,WA,47.400902,-121.490494
1227,1999,WA,26244561.3,3290282.0,29534843.3,20674313.3,3121646.0,2448602.0,74379.0,2236985.0,51867.0,51867.0,6201269.0,Washington,WA,47.400902,-121.490494
1228,2000,WA,26975970.435188394,5338377.9583042,32314348.3934925,19995378.145535193,2777154.6900926,4203437.599560801,102419.66026,3294566.1013998,660825.6352843,660825.6352843,9142889.860921,Washington,WA,47.400902,-121.490494
1229,2001,WA,22320077.081044693,2857773.596986601,25177850.67803109,14984316.233503893,2145566.7055686004,5190194.141972397,141013.37194280003,3406949.3000000003,1532044.2029788,1532044.2029788,6390898.6128373975,Washington,WA,47.400902,-121.490494
1230,2002,WA,21222861.7074354,2226738.1323791,23449599.839814484,12868118.241806598,2221039.5501344,6133703.9154944,1098614.4113686997,4508678.9,433005.08301799995,433005.08301799995,6052518.658606801,Washington,WA,47.400902,-121.490494
1231,2003,WA,21552916.77033219,1681379.5598863994,23234296.330218293,13051889.441761695,2092421.0363359996,6408606.2922347,191655.62081350002,5035903.0,518038.19095340004,518038.19095340004,5087795.958254301,Washington,WA,47.400902,-121.490494
1232,2004,WA,30076934.910388798,3279927.5686065983,33356862.478995204,12272150.366272101,2143139.4042733004,15661645.1398436,952400.9635655,14056451.4001456,514902.6760415,514902.6760415,5981032.203697699,Washington,WA,47.400902,-121.490494
1233,2005,WA,33809532.05650471,2587462.926763501,36396994.98326822,10345867.722121507,2331201.4553804,21132462.879002597,1755849.6011425,18387825.760653693,894621.500581,894621.500581,5590307.348268899,Washington,WA,47.400902,-121.490494
1234,2006,WA,27498327.573653292,2815651.452834201,30313979.02648717,9893260.447584497,2083737.0830970004,15521330.042972201,1116865.6511303,13415216.847731,841048.4195435002,841048.4195435002,5171528.3790712,Washington,WA,47.400902,-121.490494
1235,2007,WA,24318053.892676495,3100361.102484799,27418414.995160997,9122797.192686597,1376503.1688021997,13818753.531187601,2379739.7616829,10616193.245824,710912.698,710912.698,5813278.5517554,Washington,WA,47.400902,-121.490494
1236,2008,WA,26164783.014249202,2726191.079394601,28890974.093643792,8181872.737067296,1862937.6951775996,16119972.5820042,2516858.9286901997,12163427.929999998,1214054.1951999997,1214054.1951999997,5538999.615481497,Washington,WA,47.400902,-121.490494
1237,2009,WA,15442655.433166003,1980799.5894006004,17423455.02256661,7738576.7693316,1939957.6200697,5764121.043764701,1217127.0623229002,3743855.0347756995,572471.6704880001,572471.6704880001,4696943.624499302,Washington,WA,47.400902,-121.490494
1238,2010,WA,19907520.399705704,2547057.3595395987,22454577.7592455,8800260.1992549,2028121.506276,9079138.6941749,4420301.7338403,3473609.4428153,1095541.7767535998,1095541.7767535998,5767149.763447398,Washington,WA,47.400902,-121.490494
1239,2011,WA,16050812.399521295,4304436.2200975,20355248.619618814,9171702.432478996,2326381.0233787005,4552728.9436636,1563956.0283216,2460199.4675278002,382529.1754045999,382529.1754045999,7069126.4078976,Washington,WA,47.400902,-121.490494
1240,2012,WA,16036245.92414329,3440520.192392803,19476766.116535984,9637443.969871698,2847890.7401287006,3550911.214142699,1964963.5967311997,1219792.402948,202803.68089690007,202803.68089690007,7169378.5887794,Washington,WA,47.400902,-121.490494
1241,2013,WA,16814277.34320051,3282539.0540801,20096816.397280503,9689955.875987299,2407328.8703642,4716992.596848701,2923044.2338691996,1246201.2102528,307947.915791,307947.915791,7225882.500747799,Washington,WA,47.400902,-121.490494
1242,2014,WA,18077003.486525614,4062788.723384999,22139792.2099107,9603971.317201888,2285678.9979990995,6187353.171324599,5190481.295752499,507889.0111856,285580.17910300003,285580.17910300003,7434930.594481194,Washington,WA,47.400902,-121.490494
1243,2015,WA,37520815.188229635,6169689.673004395,43690504.86123404,9042666.041226994,2312695.4487817995,26165453.698220793,9631328.555935597,15971897.771032,301011.2660369,301011.2660369,9003361.008400692,Washington,WA,47.400902,-121.490494
1244,2016,WA,30408663.56283512,6036042.4583253,36444706.02116033,7832524.225586494,2409729.1700168,20166410.167231698,1600706.0332746,17928605.263040002,287791.5700011,287791.5700011,9283863.3462413,Washington,WA,47.400902,-121.490494
1245,2017,WA,26339864.629563402,7494407.5946348,33834272.22419812,7046359.671511405,2527923.5054402,16765581.452611795,4610862.133594301,11511730.539719999,302489.3,302489.3,10039933.3039923,Washington,WA,47.400902,-121.490494
1246,2018,WA,24700318.67571258,7380652.0186036965,32080970.694316078,7142389.183267003,2949617.9610902984,14608311.531355202,541778.9926529,13408141.702167999,281276.027196,281276.027196,10652715.774943093,Washington,WA,47.400902,-121.490494
1247,2019,WA,17835472.663610596,9126154.017715901,26961626.68132621,7213675.709429197,3199670.5499408008,7422126.404240599,397965.2035911,6044187.982148,257310.98737900003,257310.98737900003,12820199.122466102,Washington,WA,47.400902,-121.490494
1248,1994,WI,34844280.0,14037465.0,48881745.0,33007255.0,408368.0,1428657.0,0.0,40177.0,678282.0,1274190.0,17097616.0,Wisconsin,WI,44.268543,-89.616508
1249,1995,WI,34587618.0,13306408.0,47894026.0,29133994.0,4493363.0,960261.0,0.0,45425.0,1669.0,244763.0,20803112.0,Wisconsin,WI,44.268543,-89.616508
1250,1996,WI,32283360.0,14285120.0,46568480.0,27084712.0,4445783.0,752865.0,355776.0,8214.0,752.0,752.0,21079391.0,Wisconsin,WI,44.268543,-89.616508
1251,1997,WI,33008111.21,20940876.0,53948987.21,26602614.21,4700858.0,1704639.0,1241095.0,8072.0,16803.0,16803.0,27964959.0,Wisconsin,WI,44.268543,-89.616508
1252,1998,WI,48354145.21,15884443.0,64238588.21,39406358.21,5628579.0,3319208.0,2140848.0,8970.0,806880.0,806880.0,24046830.0,Wisconsin,WI,44.268543,-89.616508
1253,1999,WI,43268689.21,16208463.0,59477152.21,37126961.21,3544440.0,2597288.0,1965895.0,41661.0,241263.0,241263.0,20202734.0,Wisconsin,WI,44.268543,-89.616508
1254,2000,WI,34614359.951718,15614528.363344401,50228888.31506239,29383989.90860371,3444787.5464585004,1785582.4966559997,935811.6337376,63976.5,461156.3620000001,461156.3620000001,21830834.532986693,Wisconsin,WI,44.268543,-89.616508
1255,2001,WI,31936936.298600994,16206754.7152921,48143691.01389268,24924128.522218805,3868543.6871921006,3144264.089190101,1564642.6381824003,45747.3,930125.4999999999,930125.4999999999,22887703.33039489,Wisconsin,WI,44.268543,-89.616508
1256,2002,WI,28631898.285399806,18705876.4385642,47337774.72396406,23767676.167919308,3085528.4613066996,1778693.6561737002,599379.9651600999,36972.2,517926.35,517926.35,25797686.9865878,Wisconsin,WI,44.268543,-89.616508
1257,2003,WI,31145507.337133475,21904259.68492011,53049767.02205365,24726094.65043949,4598231.2623948995,1821181.4242993006,656145.9612641998,70893.356,303343.0070350999,303343.0070350999,28807867.417328905,Wisconsin,WI,44.268543,-89.616508
1258,2004,WI,26247777.18589781,19350636.347116113,45598413.53301368,19332432.0748149,4987018.2439809,1928326.8671018006,549412.1750018,77085.297,471467.59510000004,471467.59510000004,27547803.008522723,Wisconsin,WI,44.268543,-89.616508
1259,2005,WI,30212938.2274352,18762248.9063462,48975187.13378157,20951156.71379421,6001249.411422301,3260532.102219,1801121.5672110002,108007.624,542045.9110080001,542045.9110080001,26507312.4350506,Wisconsin,WI,44.268543,-89.616508
1260,2006,WI,30761734.07713069,19954213.030461513,50715947.10759237,20983224.563540522,4587357.0095857,5191152.5040048,2849976.5450647995,126140.21600000001,988615.7429400001,988615.7429400001,29200928.00096811,Wisconsin,WI,44.268543,-89.616508
1261,2007,WI,27134512.273846287,24036031.115342967,51170543.38918881,20340550.187428202,4107240.0572796995,2686722.0291382,590965.4746382,113953.754,645894.2105,645894.2105,33001898.98448798,Wisconsin,WI,44.268543,-89.616508
1262,2008,WI,27447359.7095114,16983245.96057159,44430605.67008281,18041735.990421884,4318413.746776899,5087209.972312801,3138604.7949127993,121889.731,1235514.8764000002,1235514.8764000002,25853666.98119061,Wisconsin,WI,44.268543,-89.616508
1263,2009,WI,19552520.970285192,13886290.212630905,33438811.18291612,14391770.007948594,2916415.4175717994,2244335.5447646994,788767.0147647001,139038.754,913421.176,913421.176,20694256.209916897,Wisconsin,WI,44.268543,-89.616508
1264,2010,WI,20651422.809878293,17322888.61834481,37974311.428222775,14392281.838489896,2766837.514154201,3492303.4572343007,1005306.7251723,144963.723,1658938.539062,1658938.539062,23639631.63910471,Wisconsin,WI,44.268543,-89.616508
1265,2011,WI,19448913.696202002,16940453.815471597,36389367.511673674,13657768.918440603,2538861.0896741,3252283.6880872995,937057.1722373,163477.64200000002,1353599.87385,1353599.87385,25444531.403987918,Wisconsin,WI,44.268543,-89.616508
1266,2012,WI,19690615.781277604,15246015.535856899,34936631.31713469,12895319.228496684,2798436.5777779003,3996859.9750031,1267776.2645991,127331.409,1615457.501404,1615457.501404,23264831.37152432,Wisconsin,WI,44.268543,-89.616508
1267,2013,WI,19315317.617371015,17395700.408830002,36711018.02620091,12786343.559993107,2877744.721731199,3651229.3356466023,981368.0266465999,430191.2579999999,1538523.7510000002,1538523.7510000002,23610917.70459859,Wisconsin,WI,44.268543,-89.616508
1268,2014,WI,20202693.11337322,17674683.6808721,37877376.79424536,12412013.238864886,3880161.9733308,3910517.9011774,988585.6582734003,120493.82199999999,2234783.4209040003,2234783.4209040003,23397922.553196996,Wisconsin,WI,44.268543,-89.616508
1269,2015,WI,24286748.57792841,14333245.405049313,38619993.98297751,11306121.625958115,3906301.5730793974,9074325.378890902,5833447.2371759005,248979.43,2280859.321715,2280859.321715,22614772.208267894,Wisconsin,WI,44.268543,-89.616508
1270,2016,WI,17658529.90545209,14332559.062992088,31991088.968444105,10018498.5784468,2989582.2557381005,4650449.0712672,1485011.8787571997,142356.40099999998,2444102.7915100004,2444102.7915100004,19256729.83470429,Wisconsin,WI,44.268543,-89.616508
